CustomerId,Surname,CreditScore,Geography,Gender,Age
15785078,Fomin,730,Spain,Male,26
15759874,Chamberlain,532,France,Male,44
15643658,Barber,850,Germany,Male,53
15713267,Zimmer,779,Spain,Female,34
15737782,Brazenor,562,France,Male,29
15815490,Cocci,670,Germany,Male,40
15679410,Caldwell,729,France,Female,62
15756241,Yirawala,767,France,Female,44
15688409,Donaldson,742,France,Female,28
15742272,Ozerova,669,France,Female,44
15717898,Bruce,542,Spain,Male,32
15769582,Kang,586,France,Male,29
15635660,Rossi,612,Germany,Male,30
15576723,Ts'ai,740,France,Female,37
15591577,Moran,584,France,Male,35
15582325,Jennings,524,France,Male,52
15693947,Tokareva,614,France,Female,19
15760446,Pagnotto,598,France,Female,64
15611105,Castella,799,Spain,Male,35
15630920,Du Cane,724,France,Male,34
15574910,Ferguson,601,France,Male,50
15756472,Odinakachukwu,804,France,Male,25
15682890,Woronoff,745,Germany,Male,38
15641994,Meng,667,Germany,Male,43
15733297,Sinclair,518,France,Female,38
15767793,Hsu,819,France,Female,38
15725698,Panicucci,520,Spain,Female,35
15813532,Burns,625,France,Female,39
15576760,Onodugoadiegbemma,673,Germany,Male,36
15732102,Darling,656,Germany,Female,27
15739046,Maggard,850,Spain,Female,23
15631927,Thomas,574,Spain,Female,28
15672115,Lettiere,679,France,Male,60
15618765,Ponomaryov,530,Germany,Female,42
15679148,Oliver,508,France,Male,44
15728474,Chienezie,558,Germany,Male,32
15636999,Mao,414,France,Male,38
15754261,Ho,648,Spain,Male,42
15629150,Lucchese,721,France,Female,37
15736274,Prokhorova,751,France,Male,31
15627697,Alekseyeva,662,France,Male,34
15721585,Blacklock,628,Germany,Male,29
15639946,Sazonova,597,Germany,Female,39
15792176,Henty,698,Spain,Female,40
15699450,Li,723,France,Male,48
15729954,Azuka,586,France,Female,28
15600103,Alexander,633,Germany,Female,29
15786200,Brock,564,France,Male,31
15797010,Shen,649,France,Female,31
15670172,Padovesi,622,France,Female,30
15627352,Bulgakov,459,Germany,Male,46
15622494,Mazzanti,718,France,Male,27
15585835,Lord,655,Spain,Female,34
15595071,Ramos,696,France,Male,22
15628203,Pai,637,France,Female,38
15667190,Yuan,630,Spain,Female,21
15780212,Mao,592,France,Male,37
15766869,Uspenskaya,634,Germany,Male,37
15775741,Powell,608,France,Female,28
15628170,Brown,565,Germany,Female,32
15701318,Poole,763,Spain,Male,67
15710928,McChesney,665,France,Female,55
15682547,Lucchese,649,France,Male,38
15631170,Clements,695,France,Male,45
15648702,Yuriev,775,Germany,Male,70
15783444,Endrizzi,788,France,Female,39
15809178,Pan,569,Germany,Female,42
15806688,Manfrin,726,Spain,Female,56
15576824,Kennedy,564,Germany,Female,44
15675422,Conway,544,France,Female,32
15681550,Lablanc,614,France,Female,41
15812628,Dodd,453,Germany,Female,38
15597951,Muir,471,France,Female,58
15807045,Milanesi,829,Germany,Female,37
15581748,Shen,754,Germany,Male,57
15770420,Dillon,749,Germany,Male,46
15608230,Hoelscher,667,France,Male,23
15730339,Bell,670,Spain,Male,30
15712584,Liao,670,France,Female,33
15592816,Udokamma,623,Germany,Female,48
15641480,Sinnett,571,France,Male,32
15708505,Palerma,641,Germany,Female,37
15791131,Chimaijem,551,Germany,Female,30
15618225,Porter,741,Germany,Male,36
15644724,Fan,472,France,Male,31
15662098,Palmer,650,Spain,Male,41
15723894,Younger,625,France,Male,45
15787699,Burke,650,Germany,Male,34
15687738,Nwagugheuzo,535,France,Female,38
15576126,Young,649,France,Female,41
15658889,Watson,689,France,Male,22
15667046,Tseng,694,Spain,Male,38
15669957,Drake,655,Germany,Male,52
15655794,Hanna,620,France,Male,36
15599829,Padovesi,577,France,Female,35
15753332,Loftus,401,Germany,Male,48
15671124,Buccho,599,France,Male,25
15767474,Lorenzo,481,France,Female,57
15720671,Ibezimako,704,France,Male,42
15626787,Wei,698,Spain,Female,31
15774491,Ross,480,France,Female,28
15579647,Oluchukwu,682,France,Male,42
15625522,Walker,700,Spain,Male,31
15765806,Wu,492,France,Male,29
15566708,Chidalu,444,France,Female,45
15668347,Ingram,624,France,Male,36
15575214,Ch'en,709,France,Male,37
15591123,Iredale,557,Germany,Male,68
15573280,Gallagher,646,Germany,Male,50
15589018,Padilla,719,Germany,Male,28
15654495,Potter,706,Germany,Female,47
15597265,Mao,660,France,Male,38
15733876,Schneider,667,France,Male,36
15677217,Ibragimova,705,France,Male,30
15747265,Huang,598,Germany,Female,27
15713379,Anderson,669,France,Male,26
15730433,Nakayama,580,Germany,Female,38
15693347,Gardener,676,France,Female,32
15715465,Aksenova,714,Germany,Male,28
15680736,Milne,597,Germany,Female,72
15610765,Onwumelu,559,France,Male,29
15650034,Kudryashova,564,France,Female,28
15782468,Hart,850,Spain,Male,51
15685109,Teng,689,France,Male,39
15776233,Kruglova,758,Germany,Female,61
15761141,Palerma,604,Spain,Female,71
15781702,Brookes,733,Germany,Male,38
15790235,Hsing,778,Spain,Male,40
15641416,Shaffer,732,Germany,Female,61
15775234,Laurie,646,France,Male,24
15659475,Chung,597,France,Female,33
15642202,Whitfield,821,Germany,Female,37
15771417,Thomas,640,France,Male,43
15585100,Rioux,511,Germany,Female,40
15700487,Osonduagwuike,805,France,Male,46
15726589,Matveyev,540,Germany,Male,39
15747503,Hayward,705,Spain,Male,44
15595883,Nkemdirim,540,Germany,Male,39
15663826,Brim,532,Spain,Female,66
15742820,Trevisano,535,France,Female,45
15624793,Soubeiran,627,Germany,Male,23
15597930,Wilson,646,France,Male,52
15665110,Helena,515,France,Female,25
15770719,Duncan,697,France,Female,39
15731327,Hale,652,Germany,Male,27
15576044,Macdonald,579,Germany,Male,28
15775662,McKay,760,France,Male,43
15646817,Chiekwugo,769,France,Male,51
15596060,Skinner,498,Spain,Male,29
15723299,Sorokina,774,France,Male,53
15636982,Weller,705,Germany,Female,43
15751175,Bess,648,France,Female,44
15618936,MacDonald,688,France,Female,51
15787529,Gray,592,Spain,Male,38
15780128,Ogbonnaya,705,France,Male,33
15615991,Udegbulam,654,France,Male,42
15757001,Mai,624,France,Female,32
15595388,Yeh,594,France,Female,30
15699550,Babbage,695,Spain,Female,34
15581620,Franklin,597,France,Male,28
15600934,Randell,758,France,Female,52
15738672,Paterson,737,Germany,Female,40
15721307,Pickering,694,Germany,Male,37
15619280,Uspensky,683,France,Male,25
15768244,Macleod,538,Spain,Female,30
15806837,Nnaife,669,France,Male,37
15643496,Randolph,730,France,Female,34
15813916,Kudryashova,622,France,Female,31
15626385,George,714,Spain,Female,33
15603582,Robertson,569,Spain,Female,34
15764351,Yuryeva,668,Germany,Female,59
15667938,Hurst,628,France,Male,32
15576360,Ch'iu,600,France,Male,40
15628813,King,693,France,Female,43
15584190,Esposito,704,France,Male,36
15716449,Fraser,527,Spain,Male,33
15759913,Trentini,553,Germany,Male,43
15701555,Nicholls,575,Spain,Male,53
15758482,Montalvo,626,France,Female,32
15758171,Tien,582,France,Male,20
15680346,Chuang,683,Spain,Male,40
15649124,Fang,850,France,Male,30
15812917,Kosisochukwu,653,Spain,Male,35
15768455,Young,679,France,Male,60
15703059,Scott,549,Germany,Female,49
15646196,Yeh,850,Spain,Female,36
15585451,Vigano,558,Germany,Female,32
15714057,Windradyne,528,Spain,Male,40
15748473,Curnow,801,France,Male,38
15785782,Ugonna,513,Spain,Male,48
15693233,De Neeve,666,Germany,Male,38
15757521,Ricci,606,France,Male,35
15812513,Nnaife,599,Germany,Male,45
15674950,Ebelechukwu,544,Germany,Male,39
15678572,Keating,529,Spain,Male,38
15713608,Tuan,850,France,Female,41
15579262,Shearston,497,France,Male,41
15610426,Tien,764,France,Female,39
15776454,Hamilton,603,France,Female,48
15771483,Arnold,609,France,Male,40
15648489,Ting,487,France,Male,53
15646609,Chao,748,France,Male,33
15693203,Powell,710,Spain,Female,75
15813067,Williams,432,Germany,Female,45
15769829,Cheng,534,Spain,Male,51
15662434,Zhdanova,607,France,Male,25
15773503,Tsai,551,Spain,Male,32
15705890,Nebechukwu,674,France,Male,45
15711398,Fetherstonhaugh,525,France,Female,25
15752375,Ojiofor,645,Germany,Male,33
15659175,Severson,755,France,Female,43
15597033,Speight,708,Germany,Male,37
15590228,Greenwalt,715,France,Male,21
15631848,Grover,727,France,Female,26
15654211,Milani,559,Spain,Female,27
15707968,Akobundu,545,Spain,Male,36
15594084,Anderson,524,France,Male,22
15651093,Chien,707,France,Female,55
15798824,Kennedy,671,Spain,Male,38
15671591,Castiglione,439,Spain,Male,52
15707189,Marshall,667,Germany,Female,36
15733581,Duncan,831,Germany,Male,32
15641640,Uspenskaya,545,Spain,Female,33
15585284,Thomson,604,Spain,Female,35
15617866,Calabrese,657,Spain,Male,67
15667751,Herrera,487,Spain,Female,36
15669411,Muse,750,Germany,Female,52
15789425,Marsden,694,Germany,Female,37
15570943,Artemyeva,711,Germany,Female,35
15685829,McKay,551,France,Male,37
15721917,Chuang,559,France,Female,38
15776047,Nicholls,620,France,Female,29
15716024,Dennis,660,Spain,Male,42
15675328,Knight,449,France,Female,37
15604314,Webb,703,Germany,Female,26
15658339,Pugliesi,795,Germany,Male,37
15630402,Nebechukwu,594,France,Female,31
15689616,Ward,586,Spain,Male,34
15774224,Nixon,613,Germany,Female,30
15701291,Chidubem,601,France,Male,44
15719606,Rivers,657,France,Male,50
15644119,Sochima,531,France,Male,31
15646859,Heydon,621,Germany,Male,47
15606836,Lombardo,782,France,Female,33
15664150,Holland,528,Germany,Female,29
15624510,Tien,696,France,Male,52
15810944,Bryant,586,France,Female,35
15668575,Hao,626,Spain,Female,26
15603246,Genovesi,498,France,Male,73
15804002,Kovalev,691,France,Female,33
15728773,Hsieh,568,France,Female,47
15598044,Debellis,715,France,Female,35
15694829,Chibueze,680,Germany,Male,32
15600575,Padovano,802,Spain,Male,41
15727311,Yen,539,France,Female,22
15570769,Kibble,494,France,Male,69
15606274,Lori,594,Germany,Male,38
15746139,Enemuo,596,France,Male,33
15704987,Lu,649,France,Female,52
15628972,Nebeolisa,699,Germany,Male,32
15697686,Stewart,787,France,Female,40
15733883,Ward,604,France,Male,28
15617482,Milanesi,489,Germany,Female,52
15704583,Chikwado,651,France,Male,56
15621083,Douglas,698,France,Male,57
15649487,Sal,578,Germany,Female,38
15736760,Douglas,538,Spain,Female,42
15714658,Yates,696,France,Female,33
15599081,Watt,507,Germany,Female,46
15705113,P'an,685,Spain,Male,34
15631159,H?,705,Germany,Male,41
15792818,Perry,499,Germany,Female,29
15633531,Lavrov,717,France,Female,76
15744529,Chiekwugo,510,France,Male,63
15669656,Macdonald,632,France,Male,32
15581198,Jenkins,668,Germany,Female,39
15729054,Korovina,744,Germany,Male,32
15573452,Manning,663,Germany,Male,42
15776733,Wilson,638,Germany,Female,37
15724858,Begum,688,France,Female,54
15713144,Ingrassia,588,Spain,Male,46
15690188,Maclean,631,France,Male,33
15689425,Olejuru,687,Spain,Male,35
15671766,Enyinnaya,599,France,Male,44
15782806,Watson,718,Spain,Male,28
15764419,Langdon,730,France,Male,27
15591915,Frolov,533,France,Female,39
15772798,Chikezie,711,Spain,Female,28
15792008,Zetticci,555,Spain,Female,26
15715541,Yang,850,France,Female,42
15639277,Lin,678,France,Female,41
15798850,Goddard,576,France,Male,32
15776348,Rogers,835,Germany,Male,20
15727696,Zubareva,592,France,Male,42
15793813,Onochie,774,France,Male,36
15694395,Ts'ui,620,France,Female,29
15764195,Newsom,519,Spain,Male,39
15744919,Genovese,734,Spain,Female,37
15671655,Thorpe,763,Germany,Male,31
15654901,Horton,733,France,Male,51
15649136,Williamson,650,France,Female,43
15775562,Shoobridge,538,France,Female,33
15807481,Peng,577,France,Female,46
15642885,Gray,792,France,Male,30
15789109,Watson,686,France,Female,41
15814004,Fyodorova,589,France,Male,29
15673619,Bazhenov,530,France,Male,25
15595135,Solomon,778,Germany,Female,29
15583681,Layh,616,Spain,Male,31
15605000,John,550,France,Male,38
15718071,Tuan,655,France,Female,51
15679760,Slattery,721,France,Male,46
15654574,Onyekachi,499,Germany,Male,36
15577178,Genovese,511,France,Male,45
15595324,Daniels,579,Germany,Female,39
15756932,Caldwell,696,Spain,Female,36
15726358,Chiemenam,681,France,Male,34
15595228,Wanliss,815,France,Male,45
15782530,Bruce,681,Spain,Male,30
15592877,Wright,641,Spain,Male,42
15651983,Fang,591,France,Female,56
15746737,Eames,565,Germany,Male,59
15774179,Sutherland,487,France,Male,37
15667265,Cavenagh,729,France,Male,39
15655123,Dumetolisa,505,Spain,Female,45
15595917,Mackay,580,France,Female,35
15668385,Dellucci,642,France,Male,40
15709476,Kenyon,850,Spain,Female,41
15711218,Parry,616,Germany,Male,39
15798659,Kennedy,526,Spain,Female,43
15663939,Arnott,523,Germany,Male,35
15694946,Hanson,663,France,Male,35
15631912,T'ao,840,France,Male,30
15768816,Shen,570,Germany,Male,42
15682268,Steere,676,Germany,Female,26
15684801,Abbott,689,France,Male,47
15636428,Sutherland,703,Spain,Female,45
15809823,Thurgood,491,Germany,Male,19
15699284,Johnson,584,France,Male,49
15786993,Lung,810,France,Female,51
15709441,Cocci,745,Spain,Female,59
15710257,Matveyeva,625,France,Female,39
15582492,Moore,535,France,Female,29
15575694,Yobachukwu,729,Spain,Female,45
15756820,Fleming,655,France,Female,26
15766289,Dickinson,751,France,Male,47
15593014,Evseyev,525,France,Male,33
15584545,Aksenov,532,France,Female,40
15675949,Fleming,696,Spain,Female,43
15672091,Ulyanov,786,Germany,Female,32
15801658,Summers,580,France,Male,55
15706185,Clements,596,Germany,Male,47
15789863,Kazakova,683,France,Male,39
15720943,Pirozzi,747,France,Female,45
15697997,Jamieson,602,France,Male,33
15665416,Ferri,779,France,Male,62
15660200,Mai,551,France,Male,31
15619653,Hannaford,666,France,Male,47
15773447,Fomin,526,Spain,Male,30
15739160,Mahon,849,France,Female,41
15689237,Shaw,471,France,Female,27
15679297,Volkova,628,Spain,Male,43
15591433,Miles,674,Germany,Male,43
15642725,Madison,797,France,Male,32
15701962,Scott,590,Spain,Female,29
15811613,Voss,588,France,Female,27
15741049,Colebatch,577,France,Male,29
15724423,Wilson,571,France,Female,38
15574305,T'ang,680,France,Male,36
15678168,Gibson,648,Spain,Female,27
15697020,Hs?eh,618,France,Male,39
15610801,Pan,648,Germany,Male,41
15745232,Chikelu,759,France,Female,39
15722758,Allan,585,France,Male,40
15792102,Yefremova,774,France,Female,42
15675185,Chuang,697,Germany,Female,48
15801247,Fan,605,Spain,Male,39
15725660,Dellucci,676,France,Male,20
15638963,Garran,678,France,Female,22
15800061,Moretti,495,Spain,Female,45
15578006,Yao,787,France,Female,85
15668504,Lucchesi,770,France,Male,36
15687491,Nkemdilim,817,Germany,Male,45
15610403,Anderson,659,France,Male,43
15741094,Sagese,693,France,Male,21
15807909,Rubensohn,744,France,Male,47
15666141,Baldwin,829,Spain,Female,26
15617134,Iqbal,716,France,Male,38
15783029,Monaldo,671,France,Male,34
15622833,Mahon,835,Germany,Female,29
15746422,Muir,636,France,Female,38
15750839,Burns,649,Spain,Male,29
15749130,Dyer,621,Germany,Male,27
15779862,Lyons,658,Germany,Female,31
15767871,H?,784,Spain,Male,48
15679651,Gardiner,783,Spain,Female,37
15576219,Cameron,615,France,Male,32
15699247,Chapman,791,France,Female,44
15619087,Taylor,762,France,Male,53
15605327,Namatjira,607,France,Male,35
15610140,He,601,France,Female,34
15791174,Leibius,540,Spain,Male,67
15602373,White,812,France,Male,44
15762605,Wall,685,France,Male,58
15598840,Moretti,680,France,Male,33
15744279,Patterson,680,Spain,Female,58
15670619,Coppin,631,France,Female,33
15599533,Tsao,569,France,Female,43
15757837,Kao,584,Germany,Male,33
15697574,Stewart,582,France,Female,40
15578738,Tuan,609,France,Male,32
15762228,Barnes,506,Spain,Male,35
15614827,Sun,503,France,Male,42
15789815,Fallaci,503,France,Female,28
15579781,Buccho,806,Germany,Male,31
15587013,Tien,653,France,Female,31
15570932,Pirozzi,666,France,Male,43
15794661,Liu,674,Spain,Male,32
15581654,Long,798,France,Male,32
15644296,Scott,740,France,Female,30
15614420,Gerasimova,531,Germany,Female,32
15609653,Ifeatu,614,Germany,Female,44
15594577,De Luca,556,France,Male,35
15584114,Ogbonnaya,678,Germany,Female,43
15673367,Humffray,587,Germany,Male,33
15685576,Degtyaryov,527,Spain,Female,36
15774727,Monaldo,757,Germany,Female,34
15694288,Cawthorne,468,Spain,Male,28
15603319,Graham,693,France,Male,29
15759066,Carpenter,483,France,Female,44
15814816,Kambinachi,466,France,Male,40
15724402,Tyler,770,France,Female,30
15571059,Martin,734,France,Female,54
15674206,Walker,716,France,Female,22
15715160,Khan,439,France,Male,36
15730448,Iroawuchi,538,Germany,Male,25
15662067,Summers,743,France,Male,40
15779581,Bottrill,734,Spain,Female,43
15662901,Hu,656,France,Male,37
15689751,Jones,666,France,Female,31
15667742,Vincent,627,Spain,Male,41
15738448,Sanford,480,Germany,Female,25
15680243,Brown,792,France,Male,19
15745083,Lei,613,Germany,Male,59
15708228,Toscani,476,Germany,Male,30
15628523,Chien,539,France,Female,24
15708196,Uchenna,696,Spain,Male,60
15735549,Lori,810,Germany,Male,35
15809347,Fanucci,763,Germany,Male,32
15660866,Chimaobim,640,France,Female,29
15766609,Jowers,655,France,Female,47
15654230,Miller,526,Germany,Male,31
15794566,Kirsova,678,France,Female,28
15800890,T'ien,554,France,Female,45
15697424,Ku,597,Spain,Female,30
15724536,Chin,560,Spain,Female,28
15735878,Law,850,Germany,Female,47
15707596,Chung,546,Germany,Female,74
15657163,Cockrum,623,Germany,Male,42
15622478,Greaves,698,France,Female,40
15779529,Grant,620,France,Male,32
15636023,O'Donnell,619,France,Female,40
15582066,Maclean,561,France,Male,21
15666675,Hsieh,753,France,Female,39
15732987,Hs?,721,Spain,Male,43
15789432,Mazzanti,451,France,Male,33
15663161,Chiu,680,Germany,Female,51
15694879,Reeves,590,Spain,Female,23
15593715,Castiglione,634,Germany,Male,27
15575002,Ferguson,676,France,Male,29
15622171,Nnamdi,642,France,Male,30
15795224,Wu,760,France,Male,39
15685346,Chu,736,Spain,Female,26
15691808,King,656,France,Male,43
15721007,Charlton,776,Germany,Male,33
15794253,Marsh,832,Spain,Female,34
15694453,Walker,631,Germany,Male,37
15813113,Chang,795,Spain,Female,56
15614187,Pottinger,648,Germany,Female,39
15619407,Buckley,615,France,Male,39
15646227,Folliero,682,France,Female,27
15660541,Olisanugo,694,France,Male,34
15753874,Kent,694,France,Male,37
15617877,Jessop,607,France,Male,44
15772073,Hodge,664,France,Male,48
15701537,Ignatiev,756,France,Male,60
15736228,Chambers,645,France,Female,40
15780572,Mansom,653,Spain,Male,30
15769596,Yen,710,Germany,Female,24
15586996,Azikiwe,697,France,Female,76
15722061,Allen,619,Germany,Female,41
15638003,Komarova,648,Spain,Male,55
15775590,Mackay,482,Germany,Female,48
15730688,Yu,548,France,Female,28
15753102,Curtis,752,Spain,Male,44
15810075,Fang,648,France,Female,39
15723373,Page,643,Spain,Female,34
15795298,Olisaemeka,573,Germany,Female,35
15584320,Brennan,686,France,Female,39
15724161,Sutton,644,France,Female,40
15750056,Hyde,702,France,Female,29
15609637,Nkemakolam,652,France,Male,51
15794493,Chimaijem,641,Spain,Male,32
15569641,Sung,692,Germany,Female,41
15815236,Chiganu,574,Spain,Male,34
15811177,Beneventi,643,France,Female,31
15680587,Esposito,834,France,Male,23
15672821,Owen,591,France,Male,28
15767681,Smalley,470,Spain,Male,34
15600379,Hsiung,608,Spain,Male,34
15801336,Ch'ang,649,Germany,Female,37
15721592,Barton,665,France,Female,38
15581282,Lucchese,651,France,Female,39
